Comunidades y Ciudades Autónomas;Edad;Sexo;Periodo;Total
17 Rioja, La;De 25 a 54 años;Ambos sexos;2017T2;10,72
17 Rioja, La;De 25 a 54 años;Ambos sexos;2017T1;12,52
17 Rioja, La;De 25 a 54 años;Ambos sexos;2016T4;10,96
17 Rioja, La;De 25 a 54 años;Ambos sexos;2016T3;12,84
17 Rioja, La;De 25 a 54 años;Ambos sexos;2016T2;14,00
17 Rioja, La;De 25 a 54 años;Ambos sexos;2016T1;13,42
17 Rioja, La;De 25 a 54 años;Ambos sexos;2015T4;13,02
17 Rioja, La;De 25 a 54 años;Ambos sexos;2015T3;11,87
17 Rioja, La;De 25 a 54 años;Ambos sexos;2015T2;14,14
17 Rioja, La;De 25 a 54 años;Ambos sexos;2015T1;15,87
17 Rioja, La;De 25 a 54 años;Ambos sexos;2014T4;16,09
17 Rioja, La;De 25 a 54 años;Ambos sexos;2014T3;16,20
17 Rioja, La;De 25 a 54 años;Ambos sexos;2014T2;16,44
17 Rioja, La;De 25 a 54 años;Ambos sexos;2014T1;18,45
17 Rioja, La;De 25 a 54 años;Ambos sexos;2013T4;19,43
17 Rioja, La;De 25 a 54 años;Ambos sexos;2013T3;18,24
17 Rioja, La;De 25 a 54 años;Ambos sexos;2013T2;18,61
17 Rioja, La;De 25 a 54 años;Ambos sexos;2013T1;18,89
17 Rioja, La;De 25 a 54 años;Ambos sexos;2012T4;18,13
17 Rioja, La;De 25 a 54 años;Ambos sexos;2012T3;18,50
17 Rioja, La;De 25 a 54 años;Ambos sexos;2012T2;20,51
17 Rioja, La;De 25 a 54 años;Ambos sexos;2012T1;18,01
17 Rioja, La;De 25 a 54 años;Ambos sexos;2011T4;18,09
17 Rioja, La;De 25 a 54 años;Ambos sexos;2011T3;16,30
17 Rioja, La;De 25 a 54 años;Ambos sexos;2011T2;15,58
17 Rioja, La;De 25 a 54 años;Ambos sexos;2011T1;15,17
17 Rioja, La;De 25 a 54 años;Ambos sexos;2010T4;14,64
17 Rioja, La;De 25 a 54 años;Ambos sexos;2010T3;12,33
17 Rioja, La;De 25 a 54 años;Ambos sexos;2010T2;10,98
17 Rioja, La;De 25 a 54 años;Ambos sexos;2010T1;13,69
17 Rioja, La;55 y más años;Ambos sexos;2020T3;8,32
17 Rioja, La;55 y más años;Ambos sexos;2020T2;7,35
17 Rioja, La;55 y más años;Ambos sexos;2020T1;10,55
17 Rioja, La;55 y más años;Ambos sexos;2019T4;10,02
17 Rioja, La;55 y más años;Ambos sexos;2019T3;9,80
17 Rioja, La;55 y más años;Ambos sexos;2019T2;10,97
17 Rioja, La;55 y más años;Ambos sexos;2019T1;13,11
17 Rioja, La;55 y más años;Ambos sexos;2018T4;11,30
17 Rioja, La;55 y más años;Ambos sexos;2018T3;12,54
17 Rioja, La;55 y más años;Ambos sexos;2018T2;11,13
17 Rioja, La;55 y más años;Ambos sexos;2018T1;10,53
17 Rioja, La;55 y más años;Ambos sexos;2017T4;7,82
17 Rioja, La;55 y más años;Ambos sexos;2017T3;7,46
17 Rioja, La;55 y más años;Ambos sexos;2017T2;7,54
17 Rioja, La;55 y más años;Ambos sexos;2017T1;9,70
17 Rioja, La;55 y más años;Ambos sexos;2016T4;7,72
17 Rioja, La;55 y más años;Ambos sexos;2016T3;9,89
17 Rioja, La;55 y más años;Ambos sexos;2016T2;11,05
17 Rioja, La;55 y más años;Ambos sexos;2016T1;11,13
17 Rioja, La;55 y más años;Ambos sexos;2015T4;12,53
17 Rioja, La;55 y más años;Ambos sexos;2015T3;13,42
17 Rioja, La;55 y más años;Ambos sexos;2015T2;17,03
17 Rioja, La;55 y más años;Ambos sexos;2015T1;14,99
17 Rioja, La;55 y más años;Ambos sexos;2014T4;12,31
17 Rioja, La;55 y más años;Ambos sexos;2014T3;15,02
17 Rioja, La;55 y más años;Ambos sexos;2014T2;14,41
17 Rioja, La;55 y más años;Ambos sexos;2014T1;12,33
17 Rioja, La;55 y más años;Ambos sexos;2013T4;13,27
17 Rioja, La;55 y más años;Ambos sexos;2013T3;15,13
17 Rioja, La;55 y más años;Ambos sexos;2013T2;17,65
17 Rioja, La;55 y más años;Ambos sexos;2013T1;13,81
17 Rioja, La;55 y más años;Ambos sexos;2012T4;15,90
17 Rioja, La;55 y más años;Ambos sexos;2012T3;17,78
17 Rioja, La;55 y más años;Ambos sexos;2012T2;17,08
17 Rioja, La;55 y más años;Ambos sexos;2012T1;11,53
17 Rioja, La;55 y más años;Ambos sexos;2011T4;7,91
17 Rioja, La;55 y más años;Ambos sexos;2011T3;7,79
17 Rioja, La;55 y más años;Ambos sexos;2011T2;5,39
17 Rioja, La;55 y más años;Ambos sexos;2011T1;4,06
17 Rioja, La;55 y más años;Ambos sexos;2010T4;9,93
17 Rioja, La;55 y más años;Ambos sexos;2010T3;8,71
17 Rioja, La;55 y más años;Ambos sexos;2010T2;8,02
17 Rioja, La;55 y más años;Ambos sexos;2010T1;10,38
18 Ceuta;Menores de 25 años;Ambos sexos;2020T3;65,76
18 Ceuta;Menores de 25 años;Ambos sexos;2020T2;65,30
18 Ceuta;Menores de 25 años;Ambos sexos;2020T1;54,25
18 Ceuta;Menores de 25 años;Ambos sexos;2019T4;53,26
18 Ceuta;Menores de 25 años;Ambos sexos;2019T3;54,35
18 Ceuta;Menores de 25 años;Ambos sexos;2019T2;56,53
18 Ceuta;Menores de 25 años;Ambos sexos;2019T1;46,97
18 Ceuta;Menores de 25 años;Ambos sexos;2018T4;52,56
18 Ceuta;Menores de 25 años;Ambos sexos;2018T3;74,93
18 Ceuta;Menores de 25 años;Ambos sexos;2018T2;60,44
18 Ceuta;Menores de 25 años;Ambos sexos;2018T1;61,46
18 Ceuta;Menores de 25 años;Ambos sexos;2017T4;48,94
18 Ceuta;Menores de 25 años;Ambos sexos;2017T3;60,97
18 Ceuta;Menores de 25 años;Ambos sexos;2017T2;45,09
18 Ceuta;Menores de 25 años;Ambos sexos;2017T1;62,97
18 Ceuta;Menores de 25 años;Ambos sexos;2016T4;59,84
18 Ceuta;Menores de 25 años;Ambos sexos;2016T3;65,77
18 Ceuta;Menores de 25 años;Ambos sexos;2016T2;60,02
18 Ceuta;Menores de 25 años;Ambos sexos;2016T1;66,74
18 Ceuta;Menores de 25 años;Ambos sexos;2015T4;74,93
18 Ceuta;Menores de 25 años;Ambos sexos;2015T3;90,35
18 Ceuta;Menores de 25 años;Ambos sexos;2015T2;80,78
18 Ceuta;Menores de 25 años;Ambos sexos;2015T1;71,73
18 Ceuta;Menores de 25 años;Ambos sexos;2014T4;71,60
18 Ceuta;Menores de 25 años;Ambos sexos;2014T3;72,34
18 Ceuta;Menores de 25 años;Ambos sexos;2014T2;60,66
18 Ceuta;Menores de 25 años;Ambos sexos;2014T1;63,39
18 Ceuta;Menores de 25 años;Ambos sexos;2013T4;71,20
18 Ceuta;Menores de 25 años;Ambos sexos;2013T3;70,77
18 Ceuta;Menores de 25 años;Ambos sexos;2013T2;79,63
18 Ceuta;Menores de 25 años;Ambos sexos;2013T1;72,92
18 Ceuta;Menores de 25 años;Ambos sexos;2012T4;69,48
18 Ceuta;Menores de 25 años;Ambos sexos;2012T3;54,95
18 Ceuta;Menores de 25 años;Ambos sexos;2012T2;76,39
18 Ceuta;Menores de 25 años;Ambos sexos;2012T1;78,18
18 Ceuta;Menores de 25 años;Ambos sexos;2011T4;59,05
18 Ceuta;Menores de 25 años;Ambos sexos;2011T3;69,90
18 Ceuta;Menores de 25 años;Ambos sexos;2011T2;69,36
18 Ceuta;Menores de 25 años;Ambos sexos;2011T1;56,09
18 Ceuta;Menores de 25 años;Ambos sexos;2010T4;67,98
18 Ceuta;Menores de 25 años;Ambos sexos;2010T3;59,15
18 Ceuta;Menores de 25 años;Ambos sexos;2010T2;65,39
18 Ceuta;Menores de 25 años;Ambos sexos;2010T1;57,21
18 Ceuta;25 y más años;Ambos sexos;2020T3;23,33
18 Ceuta;25 y más años;Ambos sexos;2020T2;16,56
18 Ceuta;25 y más años;Ambos sexos;2020T1;21,43
18 Ceuta;25 y más años;Ambos sexos;2019T4;25,17
18 Ceuta;25 y más años;Ambos sexos;2019T3;26,33
18 Ceuta;25 y más años;Ambos sexos;2019T2;21,60
18 Ceuta;25 y más años;Ambos sexos;2019T1;19,80
18 Ceuta;25 y más años;Ambos sexos;2018T4;21,12
18 Ceuta;25 y más años;Ambos sexos;2018T3;26,62
18 Ceuta;25 y más años;Ambos sexos;2018T2;26,23
18 Ceuta;25 y más años;Ambos sexos;2018T1;29,73
18 Ceuta;25 y más años;Ambos sexos;2017T4;24,38
18 Ceuta;25 y más años;Ambos sexos;2017T3;20,21
18 Ceuta;25 y más años;Ambos sexos;2017T2;15,74
18 Ceuta;25 y más años;Ambos sexos;2017T1;20,10
18 Ceuta;25 y más años;Ambos sexos;2016T4;19,13
18 Ceuta;25 y más años;Ambos sexos;2016T3;20,82
18 Ceuta;25 y más años;Ambos sexos;2016T2;24,17
18 Ceuta;25 y más años;Ambos sexos;2016T1;22,80
18 Ceuta;25 y más años;Ambos sexos;2015T4;18,63
18 Ceuta;25 y más años;Ambos sexos;2015T3;24,61
18 Ceuta;25 y más años;Ambos sexos;2015T2;19,84
18 Ceuta;25 y más años;Ambos sexos;2015T1;26,64
18 Ceuta;25 y más años;Ambos sexos;2014T4;27,58
18 Ceuta;25 y más años;Ambos sexos;2014T3;28,01
18 Ceuta;25 y más años;Ambos sexos;2014T2;28,60
18 Ceuta;25 y más años;Ambos sexos;2014T1;28,64
18 Ceuta;25 y más años;Ambos sexos;2013T4;33,14
18 Ceuta;25 y más años;Ambos sexos;2013T3;27,33
18 Ceuta;25 y más años;Ambos sexos;2013T2;30,29
18 Ceuta;25 y más años;Ambos sexos;2013T1;33,91
18 Ceuta;25 y más años;Ambos sexos;2012T4;33,87
18 Ceuta;25 y más años;Ambos sexos;2012T3;37,21
18 Ceuta;25 y más años;Ambos sexos;2012T2;33,43
18 Ceuta;25 y más años;Ambos sexos;2012T1;28,95
18 Ceuta;25 y más años;Ambos sexos;2011T4;22,99
18 Ceuta;25 y más años;Ambos sexos;2011T3;24,56
18 Ceuta;25 y más años;Ambos sexos;2011T2;21,59
18 Ceuta;25 y más años;Ambos sexos;2011T1;22,09
18 Ceuta;25 y más años;Ambos sexos;2010T4;19,45
18 Ceuta;25 y más años;Ambos sexos;2010T3;17,04
18 Ceuta;25 y más años;Ambos sexos;2010T2;21,59
18 Ceuta;25 y más años;Ambos sexos;2010T1;17,73
18 Ceuta;De 16 a 19 años;Ambos sexos;2020T3;100,00
18 Ceuta;De 16 a 19 años;Ambos sexos;2020T2;100,00
18 Ceuta;De 16 a 19 años;Ambos sexos;2020T1;100,00
18 Ceuta;De 16 a 19 años;Ambos sexos;2019T4;72,63
18 Ceuta;De 16 a 19 años;Ambos sexos;2019T3;78,57
18 Ceuta;De 16 a 19 años;Ambos sexos;2019T2;48,81
18 Ceuta;De 16 a 19 años;Ambos sexos;2019T1;60,94
18 Ceuta;De 16 a 19 años;Ambos sexos;2018T4;65,71
18 Ceuta;De 16 a 19 años;Ambos sexos;2018T3;100,00
18 Ceuta;De 16 a 19 años;Ambos sexos;2018T2;51,30
18 Ceuta;De 16 a 19 años;Ambos sexos;2018T1;50,97
18 Ceuta;De 16 a 19 años;Ambos sexos;2017T4;50,78
18 Ceuta;De 16 a 19 años;Ambos sexos;2017T3;..
18 Ceuta;De 16 a 19 años;Ambos sexos;2017T2;47,85
18 Ceuta;De 16 a 19 años;Ambos sexos;2017T1;72,13
18 Ceuta;De 16 a 19 años;Ambos sexos;2016T4;65,49
18 Ceuta;De 16 a 19 años;Ambos sexos;2016T3;87,23
18 Ceuta;De 16 a 19 años;Ambos sexos;2016T2;32,89
18 Ceuta;De 16 a 19 años;Ambos sexos;2016T1;81,19
18 Ceuta;De 16 a 19 años;Ambos sexos;2015T4;..
18 Ceuta;De 16 a 19 años;Ambos sexos;2015T3;100,00
18 Ceuta;De 16 a 19 años;Ambos sexos;2015T2;85,77
18 Ceuta;De 16 a 19 años;Ambos sexos;2015T1;83,63
18 Ceuta;De 16 a 19 años;Ambos sexos;2014T4;100,00
18 Ceuta;De 16 a 19 años;Ambos sexos;2014T3;100,00
18 Ceuta;De 16 a 19 años;Ambos sexos;2014T2;75,58
18 Ceuta;De 16 a 19 años;Ambos sexos;2014T1;69,38
18 Ceuta;De 16 a 19 años;Ambos sexos;2013T4;76,88
18 Ceuta;De 16 a 19 años;Ambos sexos;2013T3;80,49
18 Ceuta;De 16 a 19 años;Ambos sexos;2013T2;100,00
18 Ceuta;De 16 a 19 años;Ambos sexos;2013T1;100,00
18 Ceuta;De 16 a 19 años;Ambos sexos;2012T4;100,00
18 Ceuta;De 16 a 19 años;Ambos sexos;2012T3;100,00
18 Ceuta;De 16 a 19 años;Ambos sexos;2012T2;100,00
18 Ceuta;De 16 a 19 años;Ambos sexos;2012T1;90,28
18 Ceuta;De 16 a 19 años;Ambos sexos;2011T4;79,69
18 Ceuta;De 16 a 19 años;Ambos sexos;2011T3;85,00
18 Ceuta;De 16 a 19 años;Ambos sexos;2011T2;100,00
18 Ceuta;De 16 a 19 años;Ambos sexos;2011T1;100,00
18 Ceuta;De 16 a 19 años;Ambos sexos;2010T4;100,00
18 Ceuta;De 16 a 19 años;Ambos sexos;2010T3;66,46
18 Ceuta;De 16 a 19 años;Ambos sexos;2010T2;100,00
18 Ceuta;De 16 a 19 años;Ambos sexos;2010T1;72,94
18 Ceuta;De 20 a 24 años;Ambos sexos;2020T3;61,88
18 Ceuta;De 20 a 24 años;Ambos sexos;2020T2;60,46
18 Ceuta;De 20 a 24 años;Ambos sexos;2020T1;48,53
18 Ceuta;De 20 a 24 años;Ambos sexos;2019T4;49,95
18 Ceuta;De 20 a 24 años;Ambos sexos;2019T3;48,87
18 Ceuta;De 20 a 24 años;Ambos sexos;2019T2;58,79
18 Ceuta;De 20 a 24 años;Ambos sexos;2019T1;44,03
18 Ceuta;De 20 a 24 años;Ambos sexos;2018T4;49,34
18 Ceuta;De 20 a 24 años;Ambos sexos;2018T3;71,97
18 Ceuta;De 20 a 24 años;Ambos sexos;2018T2;61,17
18 Ceuta;De 20 a 24 años;Ambos sexos;2018T1;63,10
18 Ceuta;De 20 a 24 años;Ambos sexos;2017T4;48,74
18 Ceuta;De 20 a 24 años;Ambos sexos;2017T3;60,97
18 Ceuta;De 20 a 24 años;Ambos sexos;2017T2;44,82
18 Ceuta;De 20 a 24 años;Ambos sexos;2017T1;61,12
18 Ceuta;De 20 a 24 años;Ambos sexos;2016T4;59,03
18 Ceuta;De 20 a 24 años;Ambos sexos;2016T3;59,63
18 Ceuta;De 20 a 24 años;Ambos sexos;2016T2;65,23
18 Ceuta;De 20 a 24 años;Ambos sexos;2016T1;62,95
18 Ceuta;De 20 a 24 años;Ambos sexos;2015T4;74,93
18 Ceuta;De 20 a 24 años;Ambos sexos;2015T3;88,59
18 Ceuta;De 20 a 24 años;Ambos sexos;2015T2;78,93
18 Ceuta;De 20 a 24 años;Ambos sexos;2015T1;69,08
18 Ceuta;De 20 a 24 años;Ambos sexos;2014T4;66,53
18 Ceuta;De 20 a 24 años;Ambos sexos;2014T3;65,79
18 Ceuta;De 20 a 24 años;Ambos sexos;2014T2;57,78
18 Ceuta;De 20 a 24 años;Ambos sexos;2014T1;61,75
18 Ceuta;De 20 a 24 años;Ambos sexos;2013T4;69,45
18 Ceuta;De 20 a 24 años;Ambos sexos;2013T3;67,43
18 Ceuta;De 20 a 24 años;Ambos sexos;2013T2;74,16
18 Ceuta;De 20 a 24 años;Ambos sexos;2013T1;66,28
18 Ceuta;De 20 a 24 años;Ambos sexos;2012T4;62,47
18 Ceuta;De 20 a 24 años;Ambos sexos;2012T3;48,95
18 Ceuta;De 20 a 24 años;Ambos sexos;2012T2;70,67
18 Ceuta;De 20 a 24 años;Ambos sexos;2012T1;74,22
18 Ceuta;De 20 a 24 años;Ambos sexos;2011T4;50,61
18 Ceuta;De 20 a 24 años;Ambos sexos;2011T3;61,72
18 Ceuta;De 20 a 24 años;Ambos sexos;2011T2;58,78
18 Ceuta;De 20 a 24 años;Ambos sexos;2011T1;51,01
18 Ceuta;De 20 a 24 años;Ambos sexos;2010T4;62,83
18 Ceuta;De 20 a 24 años;Ambos sexos;2010T3;58,40
18 Ceuta;De 20 a 24 años;Ambos sexos;2010T2;60,47
18 Ceuta;De 20 a 24 años;Ambos sexos;2010T1;53,63
18 Ceuta;De 25 a 54 años;Ambos sexos;2020T3;26,00
18 Ceuta;De 25 a 54 años;Ambos sexos;2020T2;16,46
18 Ceuta;De 25 a 54 años;Ambos sexos;2020T1;23,15
18 Ceuta;De 25 a 54 años;Ambos sexos;2019T4;27,36
18 Ceuta;De 25 a 54 años;Ambos sexos;2019T3;28,10
18 Ceuta;De 25 a 54 años;Ambos sexos;2019T2;22,21
18 Ceuta;De 25 a 54 años;Ambos sexos;2019T1;19,78
18 Ceuta;De 25 a 54 años;Ambos sexos;2018T4;21,81
18 Ceuta;De 25 a 54 años;Ambos sexos;2018T3;27,59
18 Ceuta;De 25 a 54 años;Ambos sexos;2018T2;28,84
18 Ceuta;De 25 a 54 años;Ambos sexos;2018T1;30,37
18 Ceuta;De 25 a 54 años;Ambos sexos;2017T4;25,08
18 Ceuta;De 25 a 54 años;Ambos sexos;2017T3;20,61
18 Ceuta;De 25 a 54 años;Ambos sexos;2017T2;15,39
18 Ceuta;De 25 a 54 años;Ambos sexos;2017T1;20,81
18 Ceuta;De 25 a 54 años;Ambos sexos;2016T4;19,99
18 Ceuta;De 25 a 54 años;Ambos sexos;2016T3;20,50
18 Ceuta;De 25 a 54 años;Ambos sexos;2016T2;24,86
18 Ceuta;De 25 a 54 años;Ambos sexos;2016T1;22,56
18 Ceuta;De 25 a 54 años;Ambos sexos;2015T4;18,24
18 Ceuta;De 25 a 54 años;Ambos sexos;2015T3;23,79
18 Ceuta;De 25 a 54 años;Ambos sexos;2015T2;20,03
18 Ceuta;De 25 a 54 años;Ambos sexos;2015T1;28,77
18 Ceuta;De 25 a 54 años;Ambos sexos;2014T4;30,04
18 Ceuta;De 25 a 54 años;Ambos sexos;2014T3;30,42
18 Ceuta;De 25 a 54 años;Ambos sexos;2014T2;32,39
18 Ceuta;De 25 a 54 años;Ambos sexos;2014T1;30,85
18 Ceuta;De 25 a 54 años;Ambos sexos;2013T4;35,30
18 Ceuta;De 25 a 54 años;Ambos sexos;2013T3;28,85
18 Ceuta;De 25 a 54 años;Ambos sexos;2013T2;32,18
18 Ceuta;De 25 a 54 años;Ambos sexos;2013T1;36,65
18 Ceuta;De 25 a 54 años;Ambos sexos;2012T4;38,58
18 Ceuta;De 25 a 54 años;Ambos sexos;2012T3;39,81
18 Ceuta;De 25 a 54 años;Ambos sexos;2012T2;36,77
18 Ceuta;De 25 a 54 años;Ambos sexos;2012T1;31,95
18 Ceuta;De 25 a 54 años;Ambos sexos;2011T4;24,64
18 Ceuta;De 25 a 54 años;Ambos sexos;2011T3;26,50
18 Ceuta;De 25 a 54 años;Ambos sexos;2011T2;22,06
18 Ceuta;De 25 a 54 años;Ambos sexos;2011T1;24,15
18 Ceuta;De 25 a 54 años;Ambos sexos;2010T4;19,30
18 Ceuta;De 25 a 54 años;Ambos sexos;2010T3;17,02
18 Ceuta;De 25 a 54 años;Ambos sexos;2010T2;21,33
18 Ceuta;De 25 a 54 años;Ambos sexos;2010T1;18,02
18 Ceuta;55 y más años;Ambos sexos;2020T3;15,95
18 Ceuta;55 y más años;Ambos sexos;2020T2;16,81
18 Ceuta;55 y más años;Ambos sexos;2020T1;16,51
18 Ceuta;55 y más años;Ambos sexos;2019T4;17,48
18 Ceuta;55 y más años;Ambos sexos;2019T3;19,66
18 Ceuta;55 y más años;Ambos sexos;2019T2;19,12
18 Ceuta;55 y más años;Ambos sexos;2019T1;19,86
18 Ceuta;55 y más años;Ambos sexos;2018T4;17,92
18 Ceuta;55 y más años;Ambos sexos;2018T3;22,52
18 Ceuta;55 y más años;Ambos sexos;2018T2;14,92
18 Ceuta;55 y más años;Ambos sexos;2018T1;26,89
18 Ceuta;55 y más años;Ambos sexos;2017T4;20,72
18 Ceuta;55 y más años;Ambos sexos;2017T3;18,36
18 Ceuta;55 y más años;Ambos sexos;2017T2;17,42
18 Ceuta;55 y más años;Ambos sexos;2017T1;16,31
18 Ceuta;55 y más años;Ambos sexos;2016T4;13,78
18 Ceuta;55 y más años;Ambos sexos;2016T3;22,91
18 Ceuta;55 y más años;Ambos sexos;2016T2;19,33
18 Ceuta;55 y más años;Ambos sexos;2016T1;24,54
18 Ceuta;55 y más años;Ambos sexos;2015T4;21,74
18 Ceuta;55 y más años;Ambos sexos;2015T3;29,81
18 Ceuta;55 y más años;Ambos sexos;2015T2;18,72
18 Ceuta;55 y más años;Ambos sexos;2015T1;13,54
18 Ceuta;55 y más años;Ambos sexos;2014T4;11,71
18 Ceuta;55 y más años;Ambos sexos;2014T3;12,78
18 Ceuta;55 y más años;Ambos sexos;2014T2;4,15
18 Ceuta;55 y más años;Ambos sexos;2014T1;14,30
18 Ceuta;55 y más años;Ambos sexos;2013T4;18,83
18 Ceuta;55 y más años;Ambos sexos;2013T3;18,72
18 Ceuta;55 y más años;Ambos sexos;2013T2;19,64
18 Ceuta;55 y más años;Ambos sexos;2013T1;20,05
18 Ceuta;55 y más años;Ambos sexos;2012T4;6,20
18 Ceuta;55 y más años;Ambos sexos;2012T3;20,91
18 Ceuta;55 y más años;Ambos sexos;2012T2;11,20
18 Ceuta;55 y más años;Ambos sexos;2012T1;9,68
18 Ceuta;55 y más años;Ambos sexos;2011T4;11,61
18 Ceuta;55 y más años;Ambos sexos;2011T3;12,40
18 Ceuta;55 y más años;Ambos sexos;2011T2;18,81
18 Ceuta;55 y más años;Ambos sexos;2011T1;8,28
18 Ceuta;55 y más años;Ambos sexos;2010T4;20,39
18 Ceuta;55 y más años;Ambos sexos;2010T3;17,22
18 Ceuta;55 y más años;Ambos sexos;2010T2;23,45
18 Ceuta;55 y más años;Ambos sexos;2010T1;15,99
19 Melilla;Menores de 25 años;Ambos sexos;2020T3;71,98
19 Melilla;Menores de 25 años;Ambos sexos;2020T2;73,50
19 Melilla;Menores de 25 años;Ambos sexos;2020T1;70,57
19 Melilla;Menores de 25 años;Ambos sexos;2019T4;61,75
19 Melilla;Menores de 25 años;Ambos sexos;2019T3;66,68
19 Melilla;Menores de 25 años;Ambos sexos;2019T2;71,15
19 Melilla;Menores de 25 años;Ambos sexos;2019T1;55,15
19 Melilla;Menores de 25 años;Ambos sexos;2018T4;60,21
19 Melilla;Menores de 25 años;Ambos sexos;2018T3;55,37
19 Melilla;Menores de 25 años;Ambos sexos;2018T2;73,93
19 Melilla;Menores de 25 años;Ambos sexos;2018T1;74,14
19 Melilla;Menores de 25 años;Ambos sexos;2017T4;68,59
19 Melilla;Menores de 25 años;Ambos sexos;2017T3;51,34
19 Melilla;Menores de 25 años;Ambos sexos;2017T2;66,78
19 Melilla;Menores de 25 años;Ambos sexos;2017T1;62,67
19 Melilla;Menores de 25 años;Ambos sexos;2016T4;68,12
19 Melilla;Menores de 25 años;Ambos sexos;2016T3;61,32
19 Melilla;Menores de 25 años;Ambos sexos;2016T2;75,19
19 Melilla;Menores de 25 años;Ambos sexos;2016T1;70,90
19 Melilla;Menores de 25 años;Ambos sexos;2015T4;67,89
19 Melilla;Menores de 25 años;Ambos sexos;2015T3;67,14
19 Melilla;Menores de 25 años;Ambos sexos;2015T2;78,14
19 Melilla;Menores de 25 años;Ambos sexos;2015T1;75,20
19 Melilla;Menores de 25 años;Ambos sexos;2014T4;74,55
19 Melilla;Menores de 25 años;Ambos sexos;2014T3;56,99
19 Melilla;Menores de 25 años;Ambos sexos;2014T2;49,56
19 Melilla;Menores de 25 años;Ambos sexos;2014T1;46,58
19 Melilla;Menores de 25 años;Ambos sexos;2013T4;68,06
19 Melilla;Menores de 25 años;Ambos sexos;2013T3;55,01
19 Melilla;Menores de 25 años;Ambos sexos;2013T2;53,75
19 Melilla;Menores de 25 años;Ambos sexos;2013T1;37,04
19 Melilla;Menores de 25 años;Ambos sexos;2012T4;40,89
19 Melilla;Menores de 25 años;Ambos sexos;2012T3;52,92
19 Melilla;Menores de 25 años;Ambos sexos;2012T2;74,77
19 Melilla;Menores de 25 años;Ambos sexos;2012T1;70,21
19 Melilla;Menores de 25 años;Ambos sexos;2011T4;74,49
19 Melilla;Menores de 25 años;Ambos sexos;2011T3;67,03
19 Melilla;Menores de 25 años;Ambos sexos;2011T2;56,70
19 Melilla;Menores de 25 años;Ambos sexos;2011T1;59,18
19 Melilla;Menores de 25 años;Ambos sexos;2010T4;51,57
19 Melilla;Menores de 25 años;Ambos sexos;2010T3;50,96
19 Melilla;Menores de 25 años;Ambos sexos;2010T2;52,66
19 Melilla;Menores de 25 años;Ambos sexos;2010T1;52,57
19 Melilla;25 y más años;Ambos sexos;2020T3;19,28
19 Melilla;25 y más años;Ambos sexos;2020T2;18,19
19 Melilla;25 y más años;Ambos sexos;2020T1;18,75
19 Melilla;25 y más años;Ambos sexos;2019T4;22,79
19 Melilla;25 y más años;Ambos sexos;2019T3;25,17
19 Melilla;25 y más años;Ambos sexos;2019T2;22,01
19 Melilla;25 y más años;Ambos sexos;2019T1;23,76
19 Melilla;25 y más años;Ambos sexos;2018T4;20,41
19 Melilla;25 y más años;Ambos sexos;2018T3;21,23
19 Melilla;25 y más años;Ambos sexos;2018T2;23,15
19 Melilla;25 y más años;Ambos sexos;2018T1;22,96
19 Melilla;25 y más años;Ambos sexos;2017T4;20,04
19 Melilla;25 y más años;Ambos sexos;2017T3;23,94
19 Melilla;25 y más años;Ambos sexos;2017T2;26,60
19 Melilla;25 y más años;Ambos sexos;2017T1;25,77
19 Melilla;25 y más años;Ambos sexos;2016T4;23,40
19 Melilla;25 y más años;Ambos sexos;2016T3;27,72
19 Melilla;25 y más años;Ambos sexos;2016T2;28,17
19 Melilla;25 y más años;Ambos sexos;2016T1;26,31
19 Melilla;25 y más años;Ambos sexos;2015T4;28,41
19 Melilla;25 y más años;Ambos sexos;2015T3;27,68
19 Melilla;25 y más años;Ambos sexos;2015T2;32,02
19 Melilla;25 y más años;Ambos sexos;2015T1;31,15
19 Melilla;25 y más años;Ambos sexos;2014T4;25,85
19 Melilla;25 y más años;Ambos sexos;2014T3;28,35
19 Melilla;25 y más años;Ambos sexos;2014T2;27,56
19 Melilla;25 y más años;Ambos sexos;2014T1;22,80
19 Melilla;25 y más años;Ambos sexos;2013T4;29,67
19 Melilla;25 y más años;Ambos sexos;2013T3;36,80
19 Melilla;25 y más años;Ambos sexos;2013T2;25,05
19 Melilla;25 y más años;Ambos sexos;2013T1;27,97
19 Melilla;25 y más años;Ambos sexos;2012T4;25,10
19 Melilla;25 y más años;Ambos sexos;2012T3;26,84
19 Melilla;25 y más años;Ambos sexos;2012T2;24,08
